epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,1107.82,0.79371,0.50952,0.9387,0.92912,0.74679,0.83253,0.62706,0.71336,0.45889,0.92413,0.000583233,0.000583233,0.000583233
183,1113.56,0.85865,0.55519,0.95685,0.94284,0.77958,0.84351,0.65505,0.67705,0.43371,0.91514,0.000581433,0.000581433,0.000581433
184,1119.41,0.81313,0.53795,0.9594,0.93745,0.7759,0.84132,0.65645,0.66943,0.44558,0.91527,0.000579633,0.000579633,0.000579633
185,1125.23,0.82296,0.5463,0.96524,0.91774,0.77045,0.8315,0.64355,0.69757,0.48664,0.91467,0.000577833,0.000577833,0.000577833
186,1130.99,0.79517,0.52338,0.9514,0.93371,0.77496,0.84269,0.65922,0.66333,0.42997,0.90731,0.000576033,0.000576033,0.000576033
187,1136.87,0.81592,0.54175,0.96496,0.88388,0.80035,0.84473,0.66431,0.65796,0.43225,0.90855,0.000574233,0.000574233,0.000574233
188,1142.71,0.78805,0.50552,0.95217,0.89499,0.78133,0.8365,0.65986,0.65431,0.45167,0.90518,0.000572434,0.000572434,0.000572434
189,1148.49,0.77901,0.50626,0.96307,0.92019,0.77466,0.83664,0.66081,0.67993,0.43674,0.91885,0.000570634,0.000570634,0.000570634
190,1154.21,0.79686,0.52798,0.95569,0.93933,0.78232,0.84524,0.66393,0.66865,0.43383,0.91356,0.000568834,0.000568834,0.000568834
191,1159.96,0.78162,0.50571,0.93933,0.93027,0.78004,0.84331,0.66431,0.66014,0.43434,0.90662,0.000567034,0.000567034,0.000567034
192,1165.71,0.79199,0.51374,0.95786,0.943,0.78252,0.84668,0.66474,0.65445,0.43319,0.90493,0.000565234,0.000565234,0.000565234
193,1171.54,0.78054,0.5104,0.95713,0.95355,0.77329,0.84501,0.66183,0.65498,0.42387,0.90093,0.000563435,0.000563435,0.000563435
194,1177.29,0.75751,0.49437,0.9368,0.93293,0.77225,0.83955,0.65861,0.66667,0.43725,0.90599,0.000561635,0.000561635,0.000561635
195,1183.04,0.79223,0.51929,0.96612,0.93404,0.77604,0.84268,0.65835,0.68194,0.43158,0.9095,0.000559835,0.000559835,0.000559835
196,1188.82,0.79963,0.50713,0.94755,0.92113,0.78504,0.84639,0.65544,0.68144,0.44264,0.91255,0.000558035,0.000558035,0.000558035
197,1194.56,0.79223,0.50847,0.94173,0.95673,0.76191,0.84118,0.66201,0.66792,0.44086,0.907,0.000556235,0.000556235,0.000556235
198,1200.32,0.78428,0.49759,0.94503,0.93076,0.78693,0.84355,0.64899,0.68674,0.43982,0.90696,0.000554435,0.000554435,0.000554435
199,1207.55,0.77723,0.48963,0.95213,0.93717,0.79357,0.85038,0.67673,0.6426,0.41335,0.90389,0.000552636,0.000552636,0.000552636
200,1216.11,0.76933,0.48196,0.95047,0.93163,0.7887,0.84806,0.66833,0.64465,0.42872,0.90284,0.000550836,0.000550836,0.000550836
201,1221.89,0.76474,0.48663,0.94712,0.90313,0.79069,0.84491,0.66902,0.65515,0.41917,0.90591,0.000549036,0.000549036,0.000549036
202,1227.62,0.80051,0.50254,0.95196,0.9526,0.76628,0.84918,0.66697,0.65495,0.42376,0.91055,0.000547236,0.000547236,0.000547236
203,1233.38,0.76658,0.49936,0.97675,0.90071,0.79149,0.84638,0.67099,0.65566,0.42135,0.90261,0.000545436,0.000545436,0.000545436
204,1239.15,0.7622,0.50305,0.93834,0.94407,0.77363,0.85452,0.67431,0.64812,0.41805,0.9069,0.000543637,0.000543637,0.000543637
205,1244.89,0.79969,0.51048,0.95721,0.92386,0.79424,0.85041,0.67378,0.6373,0.41783,0.89923,0.000541837,0.000541837,0.000541837
206,1250.62,0.77122,0.49743,0.931,0.94284,0.78489,0.85863,0.68546,0.62307,0.40654,0.90176,0.000540037,0.000540037,0.000540037
207,1256.46,0.75979,0.50134,0.96665,0.92608,0.79473,0.84895,0.66755,0.66278,0.42489,0.90631,0.000538237,0.000538237,0.000538237
208,1262.21,0.77737,0.50077,0.93855,0.9424,0.79138,0.85682,0.67322,0.64938,0.41208,0.90815,0.000536437,0.000536437,0.000536437
209,1267.94,0.76132,0.49042,0.92509,0.92963,0.78666,0.85286,0.67034,0.64744,0.42412,0.89723,0.000534637,0.000534637,0.000534637
210,1273.71,0.77461,0.50609,0.9455,0.92905,0.80132,0.85135,0.67305,0.62609,0.41302,0.89104,0.000532838,0.000532838,0.000532838
211,1279.47,0.76802,0.49789,0.94556,0.92781,0.78816,0.8565,0.67575,0.63063,0.40521,0.89796,0.000531038,0.000531038,0.000531038
212,1285.23,0.78601,0.50317,0.95647,0.92257,0.79365,0.85379,0.67186,0.6603,0.41889,0.90862,0.000529238,0.000529238,0.000529238
213,1291,0.78619,0.5049,0.95696,0.91086,0.80174,0.86244,0.6806,0.63402,0.40341,0.89744,0.000527438,0.000527438,0.000527438
214,1296.75,0.77372,0.49725,0.93628,0.90565,0.79636,0.85313,0.6685,0.64146,0.43113,0.89444,0.000525638,0.000525638,0.000525638
215,1302.51,0.78219,0.50408,0.93317,0.93447,0.78166,0.85385,0.67339,0.6232,0.4095,0.89161,0.000523839,0.000523839,0.000523839
216,1308.32,0.76677,0.48966,0.93447,0.9439,0.77911,0.85058,0.66868,0.67203,0.41069,0.90168,0.000522039,0.000522039,0.000522039
217,1314.08,0.75774,0.47642,0.93989,0.93233,0.78959,0.85141,0.6867,0.60098,0.39703,0.8885,0.000520239,0.000520239,0.000520239
218,1319.91,0.74739,0.47121,0.92566,0.92105,0.79618,0.85479,0.68019,0.62025,0.40478,0.88574,0.000518439,0.000518439,0.000518439
219,1325.67,0.74866,0.47628,0.94827,0.93128,0.80169,0.85337,0.6803,0.60175,0.40308,0.8825,0.000516639,0.000516639,0.000516639
220,1331.45,0.74912,0.46947,0.92714,0.92319,0.79777,0.86102,0.68936,0.60511,0.39794,0.8867,0.000514839,0.000514839,0.000514839
221,1337.25,0.72732,0.46957,0.9405,0.90799,0.81154,0.85658,0.68344,0.61559,0.40009,0.88609,0.00051304,0.00051304,0.00051304
222,1342.99,0.7402,0.46593,0.94556,0.93488,0.78559,0.85303,0.68165,0.63685,0.41083,0.88993,0.00051124,0.00051124,0.00051124
223,1348.7,0.73735,0.47504,0.91959,0.92521,0.80039,0.86164,0.68661,0.59944,0.40003,0.88884,0.00050944,0.00050944,0.00050944
224,1354.46,0.7095,0.45527,0.93809,0.94243,0.79436,0.85866,0.68532,0.59877,0.39632,0.88233,0.00050764,0.00050764,0.00050764
225,1360.25,0.74396,0.46862,0.93229,0.94057,0.79926,0.86069,0.69294,0.59753,0.39267,0.882,0.00050584,0.00050584,0.00050584
226,1366.06,0.71993,0.45921,0.93189,0.91238,0.81588,0.86922,0.69336,0.60199,0.38574,0.89024,0.00050404,0.00050404,0.00050404
227,1371.9,0.73902,0.46548,0.93678,0.91961,0.81098,0.86605,0.69416,0.58326,0.38732,0.88469,0.000502241,0.000502241,0.000502241
228,1377.73,0.72386,0.47053,0.92884,0.93039,0.80667,0.8657,0.69554,0.58024,0.3946,0.88061,0.000500441,0.000500441,0.000500441
229,1383.53,0.71062,0.45903,0.92839,0.93098,0.81162,0.85672,0.6847,0.59875,0.40347,0.88213,0.000498641,0.000498641,0.000498641
230,1389.27,0.77799,0.49322,0.94107,0.93898,0.80327,0.86165,0.69203,0.59303,0.39539,0.88666,0.000496841,0.000496841,0.000496841
231,1395.02,0.7082,0.46468,0.94098,0.91747,0.80529,0.85715,0.69216,0.59843,0.40939,0.88502,0.000495041,0.000495041,0.000495041
232,1400.8,0.75361,0.478,0.9279,0.93368,0.77361,0.85221,0.67943,0.62156,0.41851,0.88232,0.000493242,0.000493242,0.000493242
233,1406.54,0.73232,0.47145,0.94029,0.93416,0.77463,0.85359,0.67123,0.61661,0.40432,0.88223,0.000491442,0.000491442,0.000491442
234,1412.32,0.74786,0.47854,0.94152,0.92034,0.80429,0.85888,0.68767,0.60331,0.39936,0.88376,0.000489642,0.000489642,0.000489642
235,1418.06,0.77602,0.49547,0.94851,0.94085,0.77673,0.85888,0.67642,0.59395,0.40092,0.87932,0.000487842,0.000487842,0.000487842
236,1423.81,0.74188,0.4725,0.93458,0.91239,0.80901,0.85915,0.69851,0.58966,0.38097,0.87998,0.000486042,0.000486042,0.000486042
237,1429.67,0.73422,0.4641,0.94298,0.90915,0.79705,0.85808,0.69623,0.5813,0.38873,0.87995,0.000484242,0.000484242,0.000484242
238,1435.4,0.70779,0.46117,0.9223,0.9093,0.80101,0.85672,0.6947,0.58529,0.38211,0.8796,0.000482443,0.000482443,0.000482443
239,1441.15,0.71195,0.46495,0.92272,0.94715,0.78692,0.862,0.68965,0.60637,0.38755,0.88554,0.000480643,0.000480643,0.000480643
240,1447.23,0.75173,0.4758,0.93714,0.91987,0.80358,0.86246,0.6899,0.58959,0.39036,0.88305,0.000478843,0.000478843,0.000478843
241,1453.25,0.74868,0.47611,0.93912,0.90839,0.79353,0.85108,0.66291,0.6755,0.41478,0.89926,0.000477043,0.000477043,0.000477043
242,1459.29,0.73957,0.48111,0.92225,0.93433,0.7908,0.86072,0.68789,0.60588,0.40151,0.88591,0.000475243,0.000475243,0.000475243
243,1465.29,0.73422,0.46629,0.92721,0.93269,0.80515,0.86446,0.70075,0.58172,0.38141,0.87857,0.000473444,0.000473444,0.000473444
244,1471.61,0.72031,0.4688,0.9292,0.93807,0.81331,0.86661,0.69995,0.58339,0.39181,0.87803,0.000471644,0.000471644,0.000471644
245,1477.62,0.74476,0.47305,0.93182,0.93189,0.80375,0.86244,0.68668,0.61237,0.39233,0.88162,0.000469844,0.000469844,0.000469844
246,1483.38,0.73617,0.46237,0.94092,0.92267,0.8115,0.86102,0.70319,0.57197,0.37782,0.87538,0.000468044,0.000468044,0.000468044
247,1489.19,0.69844,0.45469,0.92382,0.92983,0.81133,0.86689,0.69873,0.56703,0.38407,0.87718,0.000466244,0.000466244,0.000466244
248,1494.96,0.74069,0.46504,0.9273,0.9266,0.81136,0.86734,0.7026,0.57343,0.37674,0.87949,0.000464444,0.000464444,0.000464444
249,1500.81,0.71294,0.4582,0.92295,0.93742,0.80305,0.87156,0.70586,0.56833,0.37788,0.87791,0.000462645,0.000462645,0.000462645
250,1506.67,0.70112,0.45487,0.94216,0.93412,0.80037,0.86099,0.69548,0.57879,0.38009,0.87551,0.000460845,0.000460845,0.000460845
251,1512.43,0.70971,0.45392,0.92691,0.93781,0.79766,0.86729,0.7083,0.56791,0.37651,0.87314,0.000459045,0.000459045,0.000459045
252,1518.26,0.71617,0.46089,0.93729,0.8951,0.81669,0.86297,0.69867,0.58103,0.3795,0.87798,0.000457245,0.000457245,0.000457245
253,1524.02,0.68771,0.45195,0.91413,0.93321,0.79799,0.86394,0.70702,0.56479,0.3766,0.87474,0.000455445,0.000455445,0.000455445
254,1529.77,0.68005,0.4381,0.91972,0.94734,0.80154,0.86827,0.71037,0.55087,0.37046,0.86968,0.000453646,0.000453646,0.000453646
255,1537.78,0.71854,0.46573,0.93469,0.94295,0.80425,0.86575,0.69628,0.59679,0.39033,0.87477,0.000451846,0.000451846,0.000451846
256,1544.91,0.69155,0.44781,0.91663,0.95948,0.79393,0.87133,0.7122,0.56617,0.37002,0.87771,0.000450046,0.000450046,0.000450046
257,1550.98,0.69892,0.45585,0.91522,0.94915,0.81273,0.87253,0.7089,0.57542,0.37945,0.87315,0.000448246,0.000448246,0.000448246
258,1556.72,0.69871,0.44737,0.92558,0.92985,0.81036,0.86875,0.6999,0.5805,0.3882,0.877,0.000446446,0.000446446,0.000446446
259,1562.47,0.68524,0.44827,0.92798,0.9222,0.82452,0.87249,0.70887,0.56146,0.37398,0.87367,0.000444646,0.000444646,0.000444646
260,1568.24,0.69262,0.44727,0.91649,0.91294,0.8199,0.8693,0.70935,0.57373,0.36927,0.87716,0.000442847,0.000442847,0.000442847
261,1573.99,0.72962,0.46175,0.94136,0.92964,0.80425,0.87232,0.701,0.5936,0.38552,0.87592,0.000441047,0.000441047,0.000441047
262,1579.74,0.73789,0.45921,0.92387,0.9039,0.83126,0.86446,0.70382,0.58287,0.38408,0.87273,0.000439247,0.000439247,0.000439247
263,1585.52,0.71253,0.45789,0.91791,0.92849,0.8177,0.86955,0.70816,0.58639,0.3698,0.87714,0.000437447,0.000437447,0.000437447
264,1591.31,0.69274,0.45092,0.91652,0.9323,0.81679,0.86914,0.70837,0.56307,0.37371,0.86618,0.000435647,0.000435647,0.000435647
265,1597.05,0.68375,0.43682,0.91923,0.92378,0.79943,0.85873,0.7021,0.57572,0.38672,0.86925,0.000433848,0.000433848,0.000433848
266,1602.82,0.71591,0.45586,0.92341,0.93563,0.79961,0.86617,0.69976,0.57549,0.37932,0.87315,0.000432048,0.000432048,0.000432048
267,1608.58,0.68112,0.44813,0.91198,0.94417,0.80885,0.87439,0.71536,0.55824,0.36286,0.86788,0.000430248,0.000430248,0.000430248
268,1614.41,0.74754,0.46637,0.93231,0.93399,0.80767,0.8625,0.69907,0.59086,0.37795,0.87536,0.000428448,0.000428448,0.000428448
269,1620.17,0.69567,0.44292,0.92279,0.94507,0.81528,0.87118,0.70868,0.56329,0.37148,0.86865,0.000426648,0.000426648,0.000426648
270,1625.94,0.69688,0.44046,0.92662,0.92109,0.81893,0.87108,0.71428,0.55651,0.37263,0.86852,0.000424848,0.000424848,0.000424848
271,1631.71,0.68922,0.44274,0.91751,0.95304,0.80802,0.8787,0.71645,0.55037,0.35738,0.86989,0.000423049,0.000423049,0.000423049
272,1637.56,0.66474,0.42162,0.91404,0.9418,0.81335,0.87539,0.71297,0.54431,0.3567,0.86518,0.000421249,0.000421249,0.000421249
273,1643.33,0.68625,0.44427,0.91832,0.94776,0.80544,0.8739,0.71674,0.56102,0.36903,0.86893,0.000419449,0.000419449,0.000419449
274,1649.1,0.66998,0.43055,0.90624,0.94752,0.81855,0.87314,0.7119,0.55606,0.36713,0.8693,0.000417649,0.000417649,0.000417649
275,1654.85,0.66395,0.42825,0.91379,0.93929,0.81187,0.86856,0.7057,0.55068,0.36929,0.86581,0.000415849,0.000415849,0.000415849
276,1660.65,0.71126,0.45423,0.91688,0.93122,0.81858,0.87046,0.71525,0.54512,0.36086,0.86115,0.000414049,0.000414049,0.000414049
277,1666.38,0.65796,0.43502,0.89806,0.91866,0.832,0.86968,0.71442,0.54844,0.35857,0.86313,0.00041225,0.00041225,0.00041225
278,1672.16,0.69288,0.4443,0.91021,0.96412,0.80642,0.87107,0.70929,0.54443,0.36132,0.86801,0.00041045,0.00041045,0.00041045
279,1677.91,0.67256,0.44098,0.92684,0.92803,0.82565,0.87232,0.71719,0.53777,0.35347,0.86519,0.00040865,0.00040865,0.00040865
280,1683.76,0.66561,0.42579,0.9192,0.92989,0.83023,0.87643,0.71967,0.52568,0.35409,0.86317,0.00040685,0.00040685,0.00040685
281,1689.6,0.69237,0.43668,0.92203,0.91959,0.81474,0.8688,0.7038,0.56858,0.36833,0.86933,0.00040505,0.00040505,0.00040505
282,1695.35,0.66173,0.43265,0.92649,0.92436,0.81933,0.87436,0.72025,0.53158,0.35204,0.86343,0.000403251,0.000403251,0.000403251
283,1701.17,0.68093,0.43467,0.90644,0.92948,0.81801,0.8744,0.71301,0.55226,0.36165,0.86473,0.000401451,0.000401451,0.000401451
284,1706.94,0.65542,0.41388,0.89132,0.9555,0.81139,0.88244,0.72282,0.52086,0.35334,0.86061,0.000399651,0.000399651,0.000399651
285,1712.79,0.66285,0.43581,0.91312,0.93479,0.82361,0.88072,0.71921,0.53214,0.35442,0.85463,0.000397851,0.000397851,0.000397851
286,1718.56,0.66644,0.43001,0.91039,0.92971,0.84237,0.88351,0.7277,0.52203,0.35052,0.85574,0.000396051,0.000396051,0.000396051
287,1724.36,0.65132,0.42365,0.90943,0.91984,0.83479,0.87916,0.71123,0.54029,0.36041,0.85848,0.000394251,0.000394251,0.000394251
288,1730.14,0.66225,0.42217,0.89448,0.92893,0.83021,0.87494,0.7163,0.53472,0.35813,0.85806,0.000392452,0.000392452,0.000392452
289,1735.91,0.65221,0.42815,0.90162,0.93414,0.82475,0.87556,0.72466,0.53005,0.34679,0.85702,0.000390652,0.000390652,0.000390652
290,1741.78,0.65705,0.42811,0.891,0.92787,0.82934,0.87282,0.72537,0.52065,0.34619,0.85497,0.000388852,0.000388852,0.000388852
291,1747.84,0.63363,0.40819,0.89503,0.95054,0.81075,0.87813,0.73173,0.52518,0.34472,0.85937,0.000387052,0.000387052,0.000387052
292,1754.29,0.64993,0.41977,0.88971,0.91224,0.84079,0.88032,0.72783,0.52354,0.34493,0.8566,0.000385252,0.000385252,0.000385252
293,1760.74,0.67247,0.42753,0.90306,0.95204,0.81014,0.87452,0.71421,0.54554,0.35885,0.86178,0.000383453,0.000383453,0.000383453
294,1767.73,0.69069,0.42939,0.90092,0.9527,0.81706,0.8815,0.72445,0.53655,0.35697,0.85953,0.000381653,0.000381653,0.000381653
295,1774.27,0.66183,0.42453,0.90166,0.94961,0.81435,0.87762,0.7183,0.5441,0.35714,0.85995,0.000379853,0.000379853,0.000379853
296,1780.4,0.65987,0.42025,0.88987,0.93086,0.8277,0.88079,0.72734,0.52879,0.3534,0.85585,0.000378053,0.000378053,0.000378053
297,1786.38,0.66381,0.42141,0.89915,0.9291,0.83803,0.8838,0.73061,0.52225,0.35006,0.8513,0.000376253,0.000376253,0.000376253
298,1792.32,0.63129,0.41628,0.903,0.93563,0.8343,0.8703,0.72303,0.52166,0.34765,0.85424,0.000374453,0.000374453,0.000374453
299,1798.28,0.63252,0.41359,0.89353,0.93363,0.83031,0.87485,0.72613,0.50978,0.3387,0.8519,0.000372654,0.000372654,0.000372654
300,1804.25,0.64127,0.41405,0.89367,0.94023,0.82371,0.87494,0.72563,0.52082,0.34409,0.85431,0.000370854,0.000370854,0.000370854
301,1810.21,0.67356,0.43076,0.89547,0.9266,0.82982,0.87637,0.71486,0.5475,0.35065,0.85598,0.000369054,0.000369054,0.000369054
302,1816.16,0.64067,0.40715,0.90458,0.94077,0.83263,0.87945,0.72997,0.51337,0.34291,0.85316,0.000367254,0.000367254,0.000367254
303,1822.09,0.64192,0.41159,0.90263,0.93777,0.8327,0.87844,0.72775,0.52098,0.34198,0.85473,0.000365454,0.000365454,0.000365454
304,1828.1,0.62843,0.42009,0.91712,0.9584,0.83607,0.88344,0.74093,0.5,0.32867,0.85292,0.000363655,0.000363655,0.000363655
305,1834.12,0.65755,0.41866,0.90149,0.9371,0.80634,0.86636,0.71665,0.53526,0.34944,0.85798,0.000361855,0.000361855,0.000361855
306,1840.08,0.62768,0.39792,0.88944,0.92211,0.8285,0.87293,0.72903,0.51869,0.33423,0.85376,0.000360055,0.000360055,0.000360055
307,1847.66,0.63326,0.39941,0.89344,0.9741,0.81513,0.88866,0.73314,0.50759,0.33314,0.84992,0.000358255,0.000358255,0.000358255
308,1855.67,0.65627,0.42205,0.92099,0.95272,0.81142,0.87142,0.71364,0.53123,0.34747,0.85718,0.000356455,0.000356455,0.000356455
309,1861.6,0.63694,0.41795,0.90957,0.94782,0.82595,0.8796,0.72717,0.51842,0.34153,0.85328,0.000354655,0.000354655,0.000354655
310,1867.58,0.66552,0.42563,0.89362,0.95596,0.82862,0.8814,0.72377,0.5233,0.34753,0.85138,0.000352856,0.000352856,0.000352856
311,1873.53,0.63498,0.41182,0.8809,0.95259,0.83747,0.87806,0.72582,0.52301,0.34794,0.84876,0.000351056,0.000351056,0.000351056
312,1879.55,0.60579,0.39363,0.89723,0.94562,0.83868,0.88253,0.74191,0.49469,0.32869,0.84669,0.000349256,0.000349256,0.000349256
313,1885.57,0.61293,0.39963,0.8985,0.95664,0.82299,0.87748,0.73622,0.50683,0.33655,0.85006,0.000347456,0.000347456,0.000347456
314,1891.58,0.63094,0.41223,0.90558,0.94262,0.83146,0.88431,0.7367,0.50349,0.33122,0.84986,0.000345656,0.000345656,0.000345656
315,1897.53,0.67923,0.42972,0.90643,0.96767,0.82692,0.88442,0.73817,0.50606,0.33027,0.85044,0.000343857,0.000343857,0.000343857
316,1903.53,0.64246,0.40658,0.89703,0.97093,0.82131,0.88453,0.73078,0.51365,0.33675,0.84968,0.000342057,0.000342057,0.000342057
317,1909.49,0.66547,0.4171,0.88598,0.95462,0.83576,0.88109,0.73568,0.50363,0.33807,0.84578,0.000340257,0.000340257,0.000340257
318,1915.44,0.61512,0.39739,0.88636,0.94108,0.83531,0.88743,0.73148,0.51136,0.33347,0.84551,0.000338457,0.000338457,0.000338457
319,1921.37,0.62107,0.40055,0.88284,0.95722,0.83329,0.88062,0.73442,0.49476,0.33174,0.84671,0.000336657,0.000336657,0.000336657
320,1927.31,0.63141,0.40795,0.90759,0.94945,0.83315,0.88185,0.74047,0.49313,0.32971,0.8452,0.000334857,0.000334857,0.000334857
321,1933.25,0.61924,0.40407,0.89813,0.95117,0.83375,0.88017,0.73726,0.49836,0.33162,0.85168,0.000333058,0.000333058,0.000333058
322,1939.19,0.58388,0.38038,0.89036,0.94281,0.83654,0.88314,0.74369,0.49416,0.32749,0.852,0.000331258,0.000331258,0.000331258
323,1945.24,0.63211,0.40171,0.89984,0.94131,0.83958,0.8835,0.74451,0.49531,0.33052,0.85003,0.000329458,0.000329458,0.000329458
324,1951.31,0.63915,0.41972,0.91179,0.95356,0.83294,0.88403,0.74045,0.50141,0.33429,0.84741,0.000327658,0.000327658,0.000327658
325,1957.31,0.61703,0.39777,0.88659,0.9427,0.8361,0.88089,0.73345,0.50039,0.33255,0.84569,0.000325858,0.000325858,0.000325858
326,1963.31,0.63085,0.40131,0.90663,0.96617,0.81714,0.88603,0.73961,0.49624,0.33361,0.84439,0.000324058,0.000324058,0.000324058
327,1969.27,0.63003,0.3939,0.90387,0.92916,0.84252,0.88209,0.73333,0.51802,0.33804,0.84923,0.000322259,0.000322259,0.000322259
328,1975.25,0.62243,0.39464,0.89447,0.9526,0.82815,0.88085,0.73361,0.5075,0.33622,0.84981,0.000320459,0.000320459,0.000320459
329,1981.22,0.58757,0.3886,0.88815,0.94565,0.83161,0.87908,0.74272,0.49376,0.33397,0.84735,0.000318659,0.000318659,0.000318659
330,1987.19,0.61546,0.39648,0.87852,0.96097,0.82904,0.88694,0.74375,0.4886,0.32793,0.84422,0.000316859,0.000316859,0.000316859
331,1993.17,0.63351,0.40261,0.88732,0.92409,0.84038,0.87678,0.73531,0.49846,0.33335,0.84591,0.000315059,0.000315059,0.000315059
332,1999.17,0.61929,0.40134,0.8993,0.95322,0.83387,0.88135,0.73817,0.50296,0.33377,0.84826,0.00031326,0.00031326,0.00031326
333,2005.13,0.62567,0.39446,0.8864,0.94725,0.83897,0.88734,0.7364,0.51108,0.33096,0.8472,0.00031146,0.00031146,0.00031146
334,2011.05,0.62469,0.40824,0.88919,0.94898,0.83464,0.88836,0.73778,0.49943,0.33056,0.84873,0.00030966,0.00030966,0.00030966
335,2017.01,0.62265,0.40429,0.89129,0.9687,0.83235,0.88852,0.73687,0.50051,0.3332,0.84697,0.00030786,0.00030786,0.00030786
336,2022.98,0.62118,0.4109,0.90502,0.96931,0.82617,0.8886,0.73984,0.49006,0.32715,0.84236,0.00030606,0.00030606,0.00030606
337,2028.93,0.60864,0.38662,0.89932,0.94904,0.83868,0.88873,0.74825,0.47936,0.32083,0.84341,0.00030426,0.00030426,0.00030426
338,2034.94,0.63458,0.39522,0.88244,0.95465,0.84265,0.89098,0.74563,0.48368,0.31776,0.84509,0.000302461,0.000302461,0.000302461
339,2040.92,0.60215,0.39109,0.89287,0.95056,0.84142,0.88592,0.74388,0.48414,0.3283,0.84236,0.000300661,0.000300661,0.000300661
340,2046.89,0.62142,0.39105,0.8994,0.95799,0.8347,0.88662,0.74042,0.50089,0.32736,0.84781,0.000298861,0.000298861,0.000298861
341,2052.86,0.60888,0.3926,0.89738,0.96194,0.83661,0.89146,0.74421,0.49343,0.32521,0.84352,0.000297061,0.000297061,0.000297061
342,2058.78,0.59042,0.38082,0.87912,0.94169,0.83777,0.88935,0.74324,0.48514,0.32114,0.8421,0.000295261,0.000295261,0.000295261
343,2064.71,0.62815,0.40965,0.88422,0.93268,0.84733,0.88678,0.73981,0.49042,0.32498,0.84193,0.000293462,0.000293462,0.000293462
344,2070.64,0.58658,0.38182,0.88236,0.93968,0.85809,0.89459,0.74546,0.47904,0.3177,0.83844,0.000291662,0.000291662,0.000291662
345,2076.58,0.59124,0.38329,0.88014,0.94322,0.85127,0.89576,0.74982,0.47341,0.32287,0.83798,0.000289862,0.000289862,0.000289862
346,2082.61,0.5775,0.38177,0.89129,0.95613,0.84728,0.89446,0.74935,0.47461,0.31954,0.84013,0.000288062,0.000288062,0.000288062
347,2088.56,0.58558,0.38163,0.87458,0.94096,0.84778,0.89162,0.73884,0.49532,0.32441,0.84025,0.000286262,0.000286262,0.000286262
348,2094.55,0.59561,0.38422,0.89045,0.94937,0.832,0.88867,0.74901,0.47561,0.31725,0.83874,0.000284462,0.000284462,0.000284462
349,2100.54,0.58824,0.38147,0.88587,0.957,0.82357,0.89207,0.75783,0.46627,0.31167,0.83972,0.000282663,0.000282663,0.000282663
350,2106.59,0.60808,0.38421,0.89717,0.94869,0.83977,0.89156,0.75088,0.47319,0.31377,0.84184,0.000280863,0.000280863,0.000280863
351,2112.58,0.59886,0.38927,0.88834,0.95634,0.83663,0.88915,0.74486,0.49283,0.31722,0.84315,0.000279063,0.000279063,0.000279063
352,2118.55,0.61361,0.38736,0.87146,0.96124,0.83435,0.88514,0.74352,0.48032,0.31846,0.83938,0.000277263,0.000277263,0.000277263
353,2124.51,0.61218,0.3935,0.87726,0.9482,0.84536,0.88758,0.74144,0.48071,0.32127,0.83923,0.000275463,0.000275463,0.000275463
354,2130.47,0.56813,0.36977,0.89968,0.9577,0.83888,0.89094,0.75617,0.47253,0.31455,0.83636,0.000273664,0.000273664,0.000273664
355,2136.42,0.58185,0.37345,0.88745,0.95319,0.8278,0.88666,0.75365,0.46984,0.31427,0.83814,0.000271864,0.000271864,0.000271864
356,2142.39,0.60715,0.38357,0.8857,0.96023,0.82137,0.88193,0.74338,0.48278,0.31713,0.84013,0.000270064,0.000270064,0.000270064
357,2148.36,0.5637,0.37164,0.88069,0.9465,0.83875,0.88379,0.75034,0.46737,0.31509,0.83691,0.000268264,0.000268264,0.000268264
358,2154.33,0.59071,0.3758,0.88478,0.93114,0.82981,0.88056,0.74494,0.47179,0.31426,0.83464,0.000266464,0.000266464,0.000266464
359,2160.26,0.58617,0.38179,0.86953,0.93867,0.8412,0.88409,0.74703,0.469,0.31744,0.83522,0.000264664,0.000264664,0.000264664
360,2166.23,0.59977,0.38446,0.88011,0.95326,0.84557,0.89287,0.761,0.45155,0.3114,0.83265,0.000262865,0.000262865,0.000262865
361,2172.28,0.59253,0.38689,0.88713,0.93977,0.84691,0.88633,0.75882,0.4541,0.30832,0.8341,0.000261065,0.000261065,0.000261065
362,2178.28,0.5978,0.38171,0.86974,0.94055,0.84061,0.89316,0.74802,0.47028,0.31511,0.83781,0.000259265,0.000259265,0.000259265
363,2184.26,0.605,0.39113,0.88146,0.93939,0.84433,0.88796,0.75119,0.46472,0.31384,0.83471,0.000257465,0.000257465,0.000257465
364,2190.22,0.6039,0.3818,0.88614,0.94724,0.84736,0.88932,0.75701,0.45827,0.30964,0.8367,0.000255665,0.000255665,0.000255665
365,2196.2,0.60739,0.38482,0.89083,0.9479,0.85471,0.89494,0.76196,0.4541,0.30564,0.83639,0.000253866,0.000253866,0.000253866
366,2202.21,0.57359,0.37629,0.87903,0.95636,0.84396,0.89347,0.7634,0.45226,0.30404,0.83673,0.000252066,0.000252066,0.000252066
