epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,214.857,1.44983,1.19712,1.36698,0.79948,0.48347,0.56228,0.36429,1.41709,1.14973,1.39081,0.00071102,0.00071102,0.00071102
35,220.822,1.44401,1.14347,1.33537,0.78013,0.519,0.57586,0.37861,1.34009,1.08403,1.3469,0.00070502,0.00070502,0.00070502
36,246.906,1.45878,1.19393,1.34439,0.68714,0.49081,0.55291,0.37599,1.29239,1.06761,1.35095,0.000699021,0.000699021,0.000699021
37,259.448,1.41599,1.20022,1.30212,0.77796,0.51546,0.58281,0.37925,1.33175,1.04081,1.33856,0.000693022,0.000693022,0.000693022
38,270.892,1.39311,1.10452,1.33098,0.77849,0.5179,0.57736,0.38768,1.31507,0.99478,1.33534,0.000687022,0.000687022,0.000687022
39,277.732,1.40048,1.12763,1.29764,0.78345,0.51147,0.58734,0.3707,1.34313,1.07699,1.34603,0.000681023,0.000681023,0.000681023
40,284.534,1.35058,1.09069,1.30834,0.74308,0.52118,0.59255,0.39801,1.25707,0.96684,1.31295,0.000675023,0.000675023,0.000675023
41,291.392,1.38003,1.12431,1.33974,0.75352,0.54497,0.60571,0.39661,1.27553,0.98282,1.29072,0.000669024,0.000669024,0.000669024
42,298.221,1.3584,1.064,1.28473,0.8484,0.49105,0.56661,0.37722,1.30743,1.18482,1.3063,0.000663025,0.000663025,0.000663025
43,304.955,1.26746,1.03197,1.23899,0.86987,0.52458,0.60549,0.41327,1.25328,0.98502,1.29399,0.000657025,0.000657025,0.000657025
44,311.914,1.31414,1.05393,1.27217,0.81319,0.52823,0.60047,0.41426,1.19379,0.96615,1.25085,0.000651026,0.000651026,0.000651026
45,318.783,1.32662,1.06033,1.29296,0.77079,0.58424,0.62963,0.42176,1.21012,0.90245,1.26292,0.000645026,0.000645026,0.000645026
46,325.638,1.32044,1.05111,1.25675,0.79126,0.53951,0.61421,0.40703,1.21794,0.94914,1.25864,0.000639027,0.000639027,0.000639027
47,332.412,1.31422,1.01207,1.26157,0.80033,0.573,0.64369,0.42248,1.21595,0.94944,1.26629,0.000633028,0.000633028,0.000633028
48,339.273,1.25937,1.00097,1.25401,0.73137,0.56267,0.61025,0.428,1.17271,0.90232,1.23691,0.000627028,0.000627028,0.000627028
49,346.263,1.30948,1.01632,1.26149,0.79524,0.55444,0.63299,0.42574,1.18595,0.90187,1.23828,0.000621029,0.000621029,0.000621029
50,352.909,1.27652,0.98821,1.2576,0.78022,0.5552,0.63158,0.42731,1.14403,0.92197,1.21096,0.000615029,0.000615029,0.000615029
51,359.188,1.24942,0.97757,1.24679,0.8005,0.55952,0.64284,0.43923,1.14061,0.89474,1.20528,0.00060903,0.00060903,0.00060903
52,366.069,1.20532,0.9396,1.20319,0.81408,0.60502,0.66127,0.44979,1.09857,0.81895,1.19527,0.000603031,0.000603031,0.000603031
53,372.434,1.28579,0.96908,1.24795,0.79833,0.57,0.64263,0.43871,1.12227,0.85867,1.20293,0.000597031,0.000597031,0.000597031
54,378.434,1.22028,0.94556,1.21537,0.78584,0.57459,0.65049,0.44383,1.12224,0.8738,1.20693,0.000591032,0.000591032,0.000591032
55,384.432,1.25986,0.94112,1.20833,0.83403,0.57379,0.65502,0.44679,1.14282,0.84675,1.20117,0.000585032,0.000585032,0.000585032
56,390.469,1.28061,0.97693,1.23339,0.81573,0.5878,0.652,0.4539,1.11456,0.8545,1.20132,0.000579033,0.000579033,0.000579033
57,396.643,1.21414,0.9138,1.18284,0.83879,0.57348,0.66231,0.44952,1.16541,0.83286,1.20887,0.000573034,0.000573034,0.000573034
58,402.631,1.19998,0.94122,1.2167,0.80946,0.60842,0.67386,0.45128,1.08469,0.86118,1.17287,0.000567034,0.000567034,0.000567034
59,408.63,1.21136,0.9272,1.198,0.84387,0.57407,0.66441,0.45936,1.09916,0.82388,1.17853,0.000561035,0.000561035,0.000561035
60,414.756,1.22118,0.96253,1.21853,0.81482,0.6162,0.67217,0.46027,1.08862,0.82028,1.16998,0.000555035,0.000555035,0.000555035
61,420.862,1.14265,0.87243,1.17525,0.81188,0.60528,0.66847,0.47402,1.07772,0.79109,1.16567,0.000549036,0.000549036,0.000549036
62,427.75,1.20056,0.91102,1.18847,0.84111,0.59783,0.67765,0.45435,1.09816,0.80305,1.18059,0.000543037,0.000543037,0.000543037
63,434.816,1.2109,0.89135,1.17575,0.83662,0.61035,0.67421,0.45968,1.08614,0.79271,1.1634,0.000537037,0.000537037,0.000537037
64,441.806,1.17355,0.8841,1.1566,0.80961,0.59626,0.67198,0.45532,1.09651,0.77712,1.15851,0.000531038,0.000531038,0.000531038
65,448.419,1.21106,0.87417,1.17575,0.82776,0.58355,0.67333,0.47925,1.0365,0.79892,1.13763,0.000525038,0.000525038,0.000525038
66,455.184,1.15993,0.85961,1.15871,0.83517,0.5929,0.66965,0.46108,1.10733,0.78614,1.15306,0.000519039,0.000519039,0.000519039
67,461.76,1.14803,0.84286,1.12752,0.8214,0.61408,0.69668,0.48005,1.06214,0.8179,1.1396,0.00051304,0.00051304,0.00051304
68,468.198,1.13994,0.8746,1.16829,0.8641,0.63153,0.69973,0.4899,1.03358,0.76668,1.1183,0.00050704,0.00050704,0.00050704
69,475.119,1.20906,0.89027,1.18294,0.86431,0.58455,0.677,0.4553,1.0886,0.8245,1.16569,0.000501041,0.000501041,0.000501041
70,481.637,1.12632,0.84176,1.16152,0.88725,0.60117,0.69468,0.49169,1.01273,0.73786,1.13327,0.000495041,0.000495041,0.000495041
71,488.504,1.15807,0.87209,1.17939,0.86948,0.61349,0.70166,0.48948,0.99681,0.73233,1.1124,0.000489042,0.000489042,0.000489042
72,495.24,1.13118,0.85094,1.13992,0.87679,0.6328,0.70775,0.49249,1.03194,0.72794,1.13831,0.000483043,0.000483043,0.000483043
73,502.098,1.13554,0.84896,1.12852,0.83439,0.62866,0.70138,0.49087,1.02494,0.74692,1.11466,0.000477043,0.000477043,0.000477043
74,508.591,1.18223,0.86449,1.19548,0.81925,0.63811,0.71202,0.48683,1.05356,0.77307,1.13404,0.000471044,0.000471044,0.000471044
75,514.675,1.1067,0.81409,1.15322,0.87566,0.61345,0.71177,0.49896,0.9775,0.72626,1.11151,0.000465044,0.000465044,0.000465044
76,520.941,1.12447,0.82194,1.14668,0.85849,0.62594,0.71218,0.49561,1.01962,0.71277,1.12182,0.000459045,0.000459045,0.000459045
77,527.101,1.10072,0.80559,1.15103,0.82434,0.66251,0.72688,0.50241,1.00383,0.69911,1.1184,0.000453046,0.000453046,0.000453046
78,533.211,1.10202,0.81447,1.13636,0.85555,0.64293,0.71809,0.50719,1.02732,0.72496,1.10656,0.000447046,0.000447046,0.000447046
79,539.628,1.11827,0.82294,1.13175,0.88301,0.61615,0.71219,0.51495,0.99016,0.71418,1.09423,0.000441047,0.000441047,0.000441047
80,545.995,1.08903,0.779,1.14188,0.8565,0.64585,0.71895,0.50271,1.01152,0.69997,1.11663,0.000435047,0.000435047,0.000435047
81,552.115,1.09905,0.7757,1.12153,0.82661,0.67242,0.72098,0.50892,1.00227,0.70023,1.09046,0.000429048,0.000429048,0.000429048
82,558.416,1.06384,0.76493,1.10695,0.85331,0.65691,0.73022,0.52706,0.93927,0.66303,1.07108,0.000423049,0.000423049,0.000423049
83,584.722,1.04484,0.77576,1.12431,0.84029,0.66537,0.73489,0.53613,0.9111,0.64448,1.0683,0.000417049,0.000417049,0.000417049
84,599.628,1.08578,0.77731,1.11695,0.86988,0.645,0.72862,0.51646,0.99874,0.70541,1.08307,0.00041105,0.00041105,0.00041105
85,605.702,1.11167,0.7887,1.12684,0.85047,0.63082,0.72117,0.506,0.9762,0.69692,1.08822,0.00040505,0.00040505,0.00040505
86,612.045,1.09128,0.76888,1.12199,0.85052,0.67736,0.74268,0.5285,0.92361,0.6473,1.06524,0.000399051,0.000399051,0.000399051
87,618.243,1.05417,0.73771,1.09875,0.87762,0.66036,0.74133,0.5292,0.93933,0.65708,1.06567,0.000393052,0.000393052,0.000393052
88,626.055,1.07336,0.77611,1.11959,0.89491,0.65161,0.73611,0.51957,0.93359,0.68112,1.05842,0.000387052,0.000387052,0.000387052
89,633.783,1.02641,0.70816,1.09017,0.90905,0.6581,0.75139,0.54485,0.91055,0.64373,1.05372,0.000381053,0.000381053,0.000381053
90,640.233,1.07841,0.75571,1.10137,0.89197,0.65151,0.74049,0.52429,0.96995,0.68074,1.06942,0.000375053,0.000375053,0.000375053
91,646.65,1.07368,0.75936,1.09034,0.82168,0.68956,0.74802,0.52985,0.94795,0.69195,1.06131,0.000369054,0.000369054,0.000369054
92,652.963,1.01709,0.7356,1.10004,0.84046,0.67418,0.73896,0.54419,0.8766,0.63661,1.03972,0.000363055,0.000363055,0.000363055
93,659.605,1.05038,0.73921,1.09265,0.85416,0.67408,0.74544,0.53285,0.93118,0.63988,1.05738,0.000357055,0.000357055,0.000357055
94,666.307,1.0464,0.73656,1.07372,0.85887,0.66998,0.74524,0.53998,0.90616,0.64343,1.0511,0.000351056,0.000351056,0.000351056
95,672.718,1.01899,0.73101,1.06672,0.85476,0.67687,0.75034,0.5506,0.89628,0.61924,1.0513,0.000345056,0.000345056,0.000345056
96,679.444,1.00233,0.70068,1.0636,0.9015,0.64667,0.74569,0.54184,0.90288,0.63178,1.04499,0.000339057,0.000339057,0.000339057
97,685.825,0.97427,0.70187,1.1,0.83141,0.70119,0.74996,0.55272,0.87416,0.61433,1.04242,0.000333058,0.000333058,0.000333058
98,692.638,0.98179,0.71844,1.11626,0.8303,0.6867,0.75126,0.54878,0.89099,0.62637,1.04811,0.000327058,0.000327058,0.000327058
99,699.579,0.97327,0.6993,1.05067,0.90296,0.66546,0.75292,0.54421,0.90885,0.61474,1.04317,0.000321059,0.000321059,0.000321059
100,706.554,1.02149,0.7106,1.06873,0.86592,0.69866,0.76237,0.55916,0.86035,0.5895,1.03578,0.000315059,0.000315059,0.000315059
101,713.622,0.99715,0.70451,1.04741,0.89139,0.68248,0.75884,0.55765,0.85775,0.62016,1.01828,0.00030906,0.00030906,0.00030906
102,720.345,1.00212,0.72413,1.06488,0.84586,0.70724,0.7549,0.54712,0.90054,0.6191,1.03288,0.000303061,0.000303061,0.000303061
103,726.523,1.00992,0.70551,1.04029,0.92868,0.66291,0.76439,0.56324,0.85579,0.59267,1.01608,0.000297061,0.000297061,0.000297061
104,732.734,1.0241,0.72002,1.06854,0.89259,0.68715,0.76389,0.56223,0.86176,0.59506,1.01886,0.000291062,0.000291062,0.000291062
105,738.915,0.96567,0.68118,1.06205,0.89262,0.68547,0.76147,0.56169,0.85159,0.58879,1.02232,0.000285062,0.000285062,0.000285062
106,745.529,1.0013,0.70535,1.06821,0.88254,0.67908,0.75361,0.56504,0.83264,0.60128,1.01915,0.000279063,0.000279063,0.000279063
107,752.348,0.93927,0.66418,1.0572,0.87668,0.69248,0.75623,0.56968,0.81876,0.58466,1.02018,0.000273064,0.000273064,0.000273064
108,758.626,0.95848,0.67212,1.06203,0.91043,0.68273,0.76177,0.56867,0.839,0.58273,1.02701,0.000267064,0.000267064,0.000267064
109,764.789,0.92331,0.66891,1.03875,0.87387,0.68325,0.76426,0.57303,0.83104,0.58103,1.01902,0.000261065,0.000261065,0.000261065
110,770.948,0.92329,0.6726,1.03965,0.90222,0.69797,0.77079,0.57659,0.83608,0.56506,1.01273,0.000255065,0.000255065,0.000255065
111,777.129,0.91683,0.64658,1.03591,0.88979,0.70731,0.77514,0.57396,0.82355,0.57215,1.01322,0.000249066,0.000249066,0.000249066
112,783.28,0.92738,0.64969,1.04193,0.90201,0.70679,0.77629,0.57423,0.83442,0.56784,1.0069,0.000243067,0.000243067,0.000243067
113,789.404,0.91838,0.63869,1.05463,0.89784,0.72183,0.77724,0.5776,0.80797,0.55585,1.00034,0.000237067,0.000237067,0.000237067
114,795.556,0.94789,0.65697,1.03085,0.91186,0.70155,0.77693,0.56972,0.86856,0.58101,1.01762,0.000231068,0.000231068,0.000231068
115,801.703,0.98257,0.68548,1.05521,0.90445,0.69318,0.778,0.57955,0.82538,0.572,1.00343,0.000225068,0.000225068,0.000225068
116,808.238,0.93456,0.65495,1.04257,0.92997,0.68815,0.78257,0.58618,0.80238,0.55063,1.00126,0.000219069,0.000219069,0.000219069
117,814.92,0.91647,0.63369,1.05376,0.8729,0.7251,0.7781,0.58266,0.8038,0.55402,1.00144,0.00021307,0.00021307,0.00021307
118,822.287,0.95108,0.66417,1.02072,0.89246,0.72797,0.78893,0.58508,0.8143,0.55797,1.00067,0.00020707,0.00020707,0.00020707
119,828.56,0.91427,0.65007,1.03987,0.9051,0.72687,0.78618,0.5942,0.77995,0.54932,0.99098,0.000201071,0.000201071,0.000201071
120,834.919,0.90995,0.63213,1.04387,0.89077,0.73425,0.79257,0.60374,0.77055,0.53357,0.99205,0.000195071,0.000195071,0.000195071
121,841.793,0.93853,0.64739,1.048,0.9002,0.74342,0.79593,0.59645,0.79752,0.54243,0.9962,0.000189072,0.000189072,0.000189072
122,848.731,0.94662,0.64327,1.0507,0.8897,0.73728,0.79417,0.59682,0.77753,0.53011,0.98583,0.000183073,0.000183073,0.000183073
123,855.765,0.90925,0.64172,1.00885,0.88707,0.74224,0.79161,0.5963,0.78367,0.53251,0.99178,0.000177073,0.000177073,0.000177073
124,862.197,0.86644,0.61711,1.02668,0.88391,0.74046,0.79352,0.59447,0.78775,0.53683,0.99028,0.000171074,0.000171074,0.000171074
125,868.592,0.92049,0.63934,1.02873,0.9039,0.73648,0.79542,0.59918,0.77312,0.52698,0.98554,0.000165074,0.000165074,0.000165074
126,875.526,0.89066,0.61369,1.02487,0.91408,0.72478,0.79264,0.60132,0.78243,0.53493,0.98482,0.000159075,0.000159075,0.000159075
127,882.407,0.89665,0.62317,1.03596,0.90947,0.70773,0.78849,0.60369,0.76319,0.52537,0.97603,0.000153076,0.000153076,0.000153076
128,888.879,0.89078,0.61998,1.01335,0.91135,0.72741,0.79829,0.60837,0.75947,0.5247,0.97544,0.000147076,0.000147076,0.000147076
129,895.42,0.86685,0.60648,1.00288,0.90641,0.72365,0.79599,0.60145,0.78257,0.53817,0.9839,0.000141077,0.000141077,0.000141077
130,901.708,0.87731,0.59496,1.00876,0.89162,0.74187,0.79941,0.60854,0.75796,0.51993,0.98529,0.000135077,0.000135077,0.000135077
131,907.89,0.87883,0.6174,1.01791,0.88958,0.74738,0.8001,0.61428,0.76282,0.51178,0.98431,0.000129078,0.000129078,0.000129078
132,914.002,0.90564,0.62018,1.01438,0.91349,0.72639,0.80104,0.60962,0.75567,0.51533,0.97846,0.000123079,0.000123079,0.000123079
133,930.763,0.87406,0.61825,1.01004,0.91244,0.73157,0.80382,0.61039,0.7615,0.5211,0.97674,0.000117079,0.000117079,0.000117079
134,945.5,0.87857,0.59992,1.01134,0.91356,0.7402,0.80247,0.61281,0.74492,0.51189,0.97199,0.00011108,0.00011108,0.00011108
135,953.809,0.89034,0.61217,1.00569,0.88814,0.7522,0.8044,0.61436,0.75396,0.51138,0.97028,0.00010508,0.00010508,0.00010508
136,964.426,0.86439,0.61293,1.02116,0.91637,0.74152,0.80796,0.61517,0.74207,0.51173,0.96652,9.9081e-05,9.9081e-05,9.9081e-05
137,970.537,0.85984,0.60663,1.01274,0.90509,0.74007,0.80607,0.62243,0.72017,0.4977,0.96462,9.30816e-05,9.30816e-05,9.30816e-05
138,976.625,0.88494,0.61141,1.01327,0.92731,0.73262,0.80747,0.62127,0.72326,0.49888,0.96447,8.70822e-05,8.70822e-05,8.70822e-05
139,982.622,0.89045,0.60878,1.01689,0.91783,0.74021,0.80727,0.61936,0.72571,0.49916,0.96505,8.10828e-05,8.10828e-05,8.10828e-05
140,988.634,0.86077,0.58947,1.00165,0.92518,0.73454,0.80953,0.62573,0.7097,0.49072,0.96252,7.50834e-05,7.50834e-05,7.50834e-05
141,1006.91,0.8873,0.64321,1.03568,0.91686,0.73768,0.80626,0.61403,0.7427,0.50799,0.96023,6.9084e-05,6.9084e-05,6.9084e-05
142,1012.94,0.85797,0.62193,1.02903,0.91728,0.73123,0.80601,0.60309,0.75858,0.51872,0.95985,6.30846e-05,6.30846e-05,6.30846e-05
143,1018.92,0.869,0.61273,1.01722,0.89452,0.75114,0.80555,0.6147,0.75013,0.5165,0.95828,5.70852e-05,5.70852e-05,5.70852e-05
144,1024.93,0.83065,0.57211,0.99681,0.91724,0.74462,0.80435,0.61874,0.74119,0.50719,0.95386,5.10858e-05,5.10858e-05,5.10858e-05
145,1030.86,0.82385,0.57873,0.99967,0.92645,0.73714,0.80432,0.62213,0.72969,0.50379,0.94878,4.50864e-05,4.50864e-05,4.50864e-05
146,1036.88,0.82738,0.56876,1.01127,0.93558,0.73002,0.80424,0.6168,0.73235,0.50818,0.94591,3.9087e-05,3.9087e-05,3.9087e-05
147,1042.86,0.83439,0.57307,1.01243,0.91389,0.73694,0.80546,0.61944,0.73184,0.50986,0.9474,3.30876e-05,3.30876e-05,3.30876e-05
148,1048.85,0.82713,0.56715,1.01303,0.91509,0.74127,0.80911,0.62598,0.72028,0.50283,0.94957,2.70882e-05,2.70882e-05,2.70882e-05
149,1054.87,0.84193,0.57697,1.01798,0.92742,0.73613,0.80781,0.62528,0.71824,0.4988,0.94831,2.10888e-05,2.10888e-05,2.10888e-05
150,1060.89,0.80797,0.55915,1.00891,0.92785,0.73489,0.80885,0.62576,0.71475,0.49597,0.94606,1.50894e-05,1.50894e-05,1.50894e-05
